ticket_id,department,category,priority,status,open_date,resolution_days,agent_id,satisfaction_score,resolution_date,sla_target_days,sla_met
TKT_01449,Finance,Hardware,High,Escalated,2025-04-30,8.0,AGT_047,1.0,2025-05-08,3,0
TKT_01450,Operations,Software,Critical,Resolved,2024-07-04,1.0,AGT_008,5.0,2024-07-05,1,1
TKT_01451,Facilities,Hardware,Medium,Resolved,2026-03-22,30.0,AGT_011,3.0,2026-04-21,7,0
TKT_01452,Finance,Onboarding,Critical,Resolved,2024-08-18,24.0,AGT_045,3.0,2024-09-11,1,0
TKT_01453,IT,Software,Critical,Resolved,2025-03-28,5.0,AGT_026,3.0,2025-04-02,1,0
TKT_01454,Facilities,Maintenance,Critical,Resolved,2026-01-20,,AGT_036,3.0,,1,0
TKT_01455,Finance,Software,High,Resolved,2025-12-30,19.0,AGT_014,2.0,2026-01-18,3,0
TKT_01456,Operations,Maintenance,High,Open,2025-12-31,16.0,AGT_040,1.0,2026-01-16,3,0
TKT_01457,Finance,Hardware,Low,Open,2025-03-31,22.0,AGT_003,,2025-04-22,14,0
TKT_01458,Finance,Access,Medium,Resolved,2026-05-19,25.0,AGT_021,,2026-06-13,7,0
TKT_01459,HR,Maintenance,Low,Escalated,2025-07-22,24.0,AGT_007,1.0,2025-08-15,14,0
TKT_01460,IT,Onboarding,Critical,Resolved,2024-10-26,16.0,AGT_048,3.0,2024-11-11,1,0
TKT_01461,HR,Onboarding,High,Escalated,2026-05-17,24.0,AGT_003,1.0,2026-06-10,3,0
TKT_01462,Finance,Access,Critical,Resolved,2026-04-04,6.0,AGT_008,3.0,2026-04-10,1,0
TKT_01463,Facilities,Hardware,Critical,Resolved,2026-02-24,,AGT_005,3.0,,1,0
TKT_01464,IT,Software,High,Escalated,2024-10-19,6.0,AGT_049,,2024-10-25,3,0
TKT_01465,Facilities,Software,Low,Resolved,2024-08-18,18.0,AGT_035,,2024-09-05,14,0
TKT_01466,Facilities,Hardware,Low,Resolved,2025-01-19,2.0,AGT_005,2.0,2025-01-21,14,1
TKT_01467,IT,Payroll,Medium,Resolved,2024-09-07,27.0,AGT_047,3.0,2024-10-04,7,0
TKT_01468,IT,Hardware,High,Resolved,2025-05-12,27.0,AGT_025,5.0,2025-06-08,3,0
TKT_01469,Operations,Network,High,Open,2026-03-05,25.0,AGT_037,5.0,2026-03-30,3,0
TKT_01470,Facilities,Maintenance,Medium,Resolved,2025-10-29,,AGT_013,3.0,,7,0
TKT_01471,Operations,Hardware,Medium,Resolved,2025-11-08,,AGT_018,5.0,,7,0
TKT_01472,HR,Hardware,Low,Resolved,2026-01-15,3.0,AGT_047,3.0,2026-01-18,14,1
TKT_01473,IT,Maintenance,Medium,Open,2024-07-08,1.0,AGT_038,4.0,2024-07-09,7,1
TKT_01474,HR,Software,Critical,Resolved,2024-09-23,15.0,AGT_008,2.0,2024-10-08,1,0
TKT_01475,Facilities,Network,Medium,Escalated,2025-07-14,20.0,AGT_001,,2025-08-03,7,0
TKT_01476,Finance,Software,Critical,Escalated,2025-03-19,30.0,AGT_025,,2025-04-18,1,0
TKT_01477,Facilities,Software,Medium,Open,2025-10-24,16.0,AGT_030,5.0,2025-11-09,7,0
TKT_01478,HR,Access,Low,Resolved,2025-10-25,1.0,AGT_028,5.0,2025-10-26,14,1
TKT_01479,Finance,Maintenance,Medium,Open,2025-03-30,,AGT_040,3.0,,7,0
TKT_01480,IT,Software,Medium,Resolved,2025-12-19,1.0,AGT_034,5.0,2025-12-20,7,1
TKT_01481,IT,Payroll,Critical,Escalated,2025-08-17,,AGT_031,1.0,,1,0
TKT_01482,Finance,Maintenance,High,Resolved,2024-08-16,18.0,AGT_005,2.0,2024-09-03,3,0
TKT_01483,HR,Payroll,High,Open,2025-11-04,1.0,AGT_003,,2025-11-05,3,1
TKT_01484,Operations,Hardware,Medium,Resolved,2026-05-27,23.0,AGT_008,3.0,2026-06-19,7,0
TKT_01485,Finance,Maintenance,High,Escalated,2025-02-03,26.0,AGT_019,,2025-03-01,3,0
TKT_01486,IT,Hardware,Critical,Resolved,2025-01-12,6.0,AGT_040,4.0,2025-01-18,1,0
TKT_01487,Finance,Hardware,Medium,Resolved,2024-11-11,,AGT_020,5.0,,7,0
TKT_01488,Finance,Hardware,Medium,Resolved,2026-04-17,,AGT_006,2.0,,7,0
TKT_01489,Operations,Network,Low,Open,2025-04-13,,AGT_006,3.0,,14,0
TKT_01490,IT,Hardware,Low,Escalated,2024-11-12,,AGT_050,,,14,0
TKT_01491,Finance,Software,Critical,Resolved,2025-04-17,27.0,AGT_028,3.0,2025-05-14,1,0
TKT_01492,Finance,Network,High,Resolved,2025-06-28,26.0,AGT_015,1.0,2025-07-24,3,0
TKT_01493,HR,Maintenance,Low,Escalated,2024-09-14,12.0,AGT_012,3.0,2024-09-26,14,1
TKT_01494,IT,Network,Critical,Resolved,2025-01-22,15.0,AGT_036,5.0,2025-02-06,1,0
TKT_01495,HR,Access,Medium,Resolved,2025-11-23,23.0,AGT_010,,2025-12-16,7,0
TKT_01496,HR,Payroll,High,Resolved,2025-09-22,22.0,AGT_048,2.0,2025-10-14,3,0
TKT_01497,Finance,Hardware,Low,Open,2024-08-20,3.0,AGT_010,,2024-08-23,14,1
TKT_01498,Facilities,Payroll,Critical,Resolved,2026-01-22,28.0,AGT_024,1.0,2026-02-19,1,0
TKT_01499,HR,Software,High,Resolved,2024-08-07,2.0,AGT_008,5.0,2024-08-09,3,1
TKT_01500,Operations,Software,Medium,Open,2024-12-24,,AGT_037,2.0,,7,0
TKT_01501,Operations,Onboarding,Medium,Escalated,2025-09-10,18.0,AGT_025,,2025-09-28,7,0
TKT_01502,Facilities,Access,High,Escalated,2025-04-14,21.0,AGT_017,,2025-05-05,3,0
TKT_01503,IT,Payroll,Critical,Resolved,2026-05-31,,AGT_050,1.0,,1,0
TKT_01504,HR,Network,Critical,Resolved,2025-10-28,,AGT_009,4.0,,1,0
TKT_01505,Operations,Network,Critical,Open,2025-07-12,14.0,AGT_038,1.0,2025-07-26,1,0
TKT_01506,Operations,Network,High,Open,2025-08-09,11.0,AGT_022,5.0,2025-08-20,3,0
TKT_01507,Finance,Access,Low,Resolved,2024-09-13,28.0,AGT_033,2.0,2024-10-11,14,0
TKT_01508,IT,Network,Medium,Resolved,2025-03-18,29.0,AGT_041,4.0,2025-04-16,7,0
TKT_01509,IT,Payroll,High,Resolved,2025-12-20,2.0,AGT_025,3.0,2025-12-22,3,1
TKT_01510,Facilities,Hardware,Medium,Resolved,2026-02-11,29.0,AGT_008,5.0,2026-03-12,7,0
TKT_01511,Finance,Maintenance,Critical,Resolved,2025-12-02,29.0,AGT_028,2.0,2025-12-31,1,0
TKT_01512,HR,Network,Low,Resolved,2024-10-06,9.0,AGT_029,,2024-10-15,14,1
TKT_01513,IT,Access,Low,Resolved,2024-06-06,,AGT_010,2.0,,14,0
TKT_01514,Finance,Access,High,Resolved,2026-02-27,,AGT_007,4.0,,3,0
TKT_01515,IT,Maintenance,Medium,Resolved,2026-05-14,29.0,AGT_005,3.0,2026-06-12,7,0
TKT_01516,IT,Access,Critical,Escalated,2024-09-21,22.0,AGT_032,,2024-10-13,1,0
TKT_01517,Finance,Hardware,Critical,Escalated,2026-04-25,,AGT_002,3.0,,1,0
TKT_01518,HR,Network,Medium,Resolved,2025-02-28,11.0,AGT_010,,2025-03-11,7,0
TKT_01519,Operations,Payroll,Medium,Open,2026-03-19,,AGT_021,5.0,,7,0
TKT_01520,Operations,Maintenance,Medium,Resolved,2025-08-18,5.0,AGT_017,2.0,2025-08-23,7,1
TKT_01521,Facilities,Maintenance,Critical,Resolved,2025-10-31,23.0,AGT_020,2.0,2025-11-23,1,0
TKT_01522,Facilities,Onboarding,Critical,Open,2025-09-24,30.0,AGT_039,,2025-10-24,1,0
TKT_01523,IT,Software,Medium,Resolved,2024-11-05,,AGT_025,,,7,0
TKT_01524,Facilities,Software,Medium,Escalated,2025-06-22,,AGT_021,1.0,,7,0
TKT_01525,Facilities,Hardware,High,Escalated,2024-08-18,27.0,AGT_021,,2024-09-14,3,0
TKT_01526,Operations,Access,Medium,Resolved,2026-05-13,22.0,AGT_003,2.0,2026-06-04,7,0
TKT_01527,Facilities,Onboarding,Medium,Escalated,2025-10-28,11.0,AGT_011,3.0,2025-11-08,7,0
TKT_01528,IT,Onboarding,High,Resolved,2025-03-27,24.0,AGT_046,1.0,2025-04-20,3,0
TKT_01529,Facilities,Access,Critical,Resolved,2025-02-27,,AGT_018,3.0,,1,0
TKT_01530,HR,Network,Medium,Open,2026-02-15,24.0,AGT_048,,2026-03-11,7,0
TKT_01531,Operations,Onboarding,Medium,Resolved,2025-10-16,,AGT_011,,,7,0
TKT_01532,IT,Software,Critical,Resolved,2026-05-24,12.0,AGT_046,,2026-06-05,1,0
TKT_01533,Finance,Software,Medium,Open,2026-03-21,,AGT_006,3.0,,7,0
TKT_01534,Finance,Network,Medium,Resolved,2026-05-10,27.0,AGT_034,,2026-06-06,7,0
TKT_01535,HR,Software,Critical,Escalated,2025-05-22,,AGT_043,5.0,,1,0
TKT_01536,HR,Hardware,Medium,Resolved,2025-03-06,20.0,AGT_010,4.0,2025-03-26,7,0
TKT_01537,Facilities,Payroll,Medium,Escalated,2025-10-17,13.0,AGT_021,5.0,2025-10-30,7,0
TKT_01538,Facilities,Network,High,Resolved,2024-11-26,11.0,AGT_017,2.0,2024-12-07,3,0
TKT_01539,Facilities,Network,Medium,Resolved,2025-01-19,,AGT_041,3.0,,7,0
TKT_01540,Finance,Payroll,Low,Open,2026-02-15,15.0,AGT_034,,2026-03-02,14,0
TKT_01541,Operations,Payroll,Low,Resolved,2025-01-27,12.0,AGT_004,1.0,2025-02-08,14,1
TKT_01542,HR,Onboarding,Medium,Resolved,2025-01-25,13.0,AGT_022,2.0,2025-02-07,7,0
TKT_01543,HR,Maintenance,Medium,Resolved,2025-07-27,22.0,AGT_045,3.0,2025-08-18,7,0
TKT_01544,Finance,Onboarding,Critical,Resolved,2025-01-21,13.0,AGT_030,,2025-02-03,1,0
TKT_01545,Facilities,Hardware,Low,Resolved,2026-03-27,,AGT_023,5.0,,14,0
TKT_01546,Operations,Access,Low,Resolved,2025-10-27,26.0,AGT_040,,2025-11-22,14,0
TKT_01547,Operations,Access,High,Resolved,2026-05-06,3.0,AGT_022,5.0,2026-05-09,3,1
TKT_01548,IT,Payroll,Medium,Resolved,2025-07-04,,AGT_001,,,7,0
TKT_01549,Finance,Access,Medium,Escalated,2025-08-29,,AGT_011,2.0,,7,0
TKT_01550,Facilities,Payroll,High,Resolved,2025-05-17,21.0,AGT_019,3.0,2025-06-07,3,0
TKT_01551,Facilities,Network,Low,Resolved,2025-03-26,,AGT_010,4.0,,14,0
TKT_01552,Operations,Access,Medium,Resolved,2025-04-27,12.0,AGT_017,5.0,2025-05-09,7,0
TKT_01553,Operations,Onboarding,Critical,Resolved,2025-05-02,,AGT_042,4.0,,1,0
TKT_01554,Facilities,Software,Low,Resolved,2025-05-21,,AGT_050,4.0,,14,0
TKT_01555,Operations,Payroll,High,Resolved,2026-05-23,12.0,AGT_009,2.0,2026-06-04,3,0
TKT_01556,Finance,Hardware,Medium,Resolved,2025-01-18,4.0,AGT_027,2.0,2025-01-22,7,1
TKT_01557,Finance,Onboarding,Medium,Resolved,2025-04-18,,AGT_014,,,7,0
TKT_01558,HR,Network,Medium,Resolved,2025-12-15,,AGT_016,1.0,,7,0
TKT_01559,HR,Hardware,Medium,Resolved,2024-08-03,18.0,AGT_024,3.0,2024-08-21,7,0
TKT_01560,Operations,Maintenance,Low,Open,2025-12-12,4.0,AGT_012,4.0,2025-12-16,14,1
TKT_01561,Finance,Access,Medium,Resolved,2025-10-11,,AGT_015,,,7,0
TKT_01562,Facilities,Onboarding,High,Resolved,2025-08-05,3.0,AGT_008,,2025-08-08,3,1
TKT_01563,Finance,Access,High,Open,2024-12-21,26.0,AGT_043,2.0,2025-01-16,3,0
TKT_01564,Finance,Software,Critical,Escalated,2025-10-21,13.0,AGT_030,2.0,2025-11-03,1,0
TKT_01565,Facilities,Network,Low,Escalated,2025-08-18,,AGT_041,,,14,0
TKT_01566,Finance,Maintenance,Medium,Open,2025-11-17,25.0,AGT_021,,2025-12-12,7,0
TKT_01567,Facilities,Network,High,Resolved,2025-01-23,,AGT_019,5.0,,3,0
TKT_01568,Operations,Hardware,Critical,Resolved,2026-02-17,29.0,AGT_033,,2026-03-18,1,0
TKT_01569,Finance,Hardware,Low,Resolved,2024-07-31,8.0,AGT_029,5.0,2024-08-08,14,1
TKT_01570,Finance,Network,High,Resolved,2025-11-19,6.0,AGT_032,2.0,2025-11-25,3,0
TKT_01571,Facilities,Payroll,Critical,Resolved,2026-01-02,6.0,AGT_008,5.0,2026-01-08,1,0
TKT_01572,Finance,Payroll,Medium,Escalated,2025-06-13,,AGT_044,3.0,,7,0
TKT_01573,HR,Payroll,Critical,Resolved,2025-04-14,16.0,AGT_013,,2025-04-30,1,0
TKT_01574,Facilities,Payroll,Low,Escalated,2026-02-03,,AGT_010,2.0,,14,0
TKT_01575,HR,Network,High,Resolved,2025-06-14,,AGT_001,,,3,0
TKT_01576,Finance,Payroll,Low,Resolved,2025-02-28,10.0,AGT_010,,2025-03-10,14,1
TKT_01577,Facilities,Access,Critical,Escalated,2025-10-31,3.0,AGT_002,2.0,2025-11-03,1,0
TKT_01578,IT,Hardware,Critical,Resolved,2025-02-24,8.0,AGT_026,2.0,2025-03-04,1,0
TKT_01579,IT,Access,Critical,Resolved,2024-08-23,16.0,AGT_006,1.0,2024-09-08,1,0
TKT_01580,Operations,Software,Low,Resolved,2024-08-16,7.0,AGT_045,1.0,2024-08-23,14,1
TKT_01581,Finance,Network,Critical,Resolved,2024-08-14,5.0,AGT_014,,2024-08-19,1,0
TKT_01582,IT,Payroll,High,Resolved,2024-09-06,13.0,AGT_040,,2024-09-19,3,0
TKT_01583,HR,Network,High,Resolved,2025-06-18,20.0,AGT_041,,2025-07-08,3,0
TKT_01584,IT,Onboarding,High,Resolved,2024-07-21,28.0,AGT_009,,2024-08-18,3,0
TKT_01585,IT,Payroll,High,Resolved,2024-08-30,11.0,AGT_001,3.0,2024-09-10,3,0
TKT_01586,IT,Hardware,High,Open,2026-03-19,27.0,AGT_016,4.0,2026-04-15,3,0
TKT_01587,HR,Software,Medium,Resolved,2025-12-06,20.0,AGT_007,4.0,2025-12-26,7,0
TKT_01588,Finance,Hardware,Low,Resolved,2025-08-11,,AGT_050,,,14,0
TKT_01589,Finance,Onboarding,High,Resolved,2024-12-16,23.0,AGT_034,2.0,2025-01-08,3,0
TKT_01590,HR,Maintenance,Critical,Resolved,2025-04-08,11.0,AGT_027,,2025-04-19,1,0
TKT_01591,Facilities,Software,Medium,Resolved,2025-12-07,,AGT_029,3.0,,7,0
TKT_01592,HR,Maintenance,Critical,Resolved,2024-12-16,11.0,AGT_028,,2024-12-27,1,0
TKT_01593,IT,Hardware,Medium,Open,2024-07-19,23.0,AGT_047,,2024-08-11,7,0
TKT_01594,HR,Onboarding,Critical,Escalated,2025-11-01,19.0,AGT_030,,2025-11-20,1,0
TKT_01595,HR,Network,High,Escalated,2025-08-07,11.0,AGT_018,4.0,2025-08-18,3,0
TKT_01596,IT,Network,Low,Resolved,2026-01-15,27.0,AGT_020,3.0,2026-02-11,14,0
TKT_01597,Finance,Access,High,Resolved,2025-01-27,12.0,AGT_034,,2025-02-08,3,0
TKT_01598,Finance,Payroll,Medium,Resolved,2025-10-20,,AGT_011,2.0,,7,0
TKT_01599,IT,Maintenance,Medium,Open,2025-10-13,19.0,AGT_012,5.0,2025-11-01,7,0
TKT_01600,HR,Hardware,Critical,Open,2026-03-13,6.0,AGT_033,5.0,2026-03-19,1,0
TKT_01601,IT,Payroll,Medium,Escalated,2025-03-04,18.0,AGT_048,,2025-03-22,7,0
TKT_01602,Finance,Network,Critical,Resolved,2026-05-22,,AGT_032,2.0,,1,0
TKT_01603,Finance,Hardware,High,Open,2025-11-06,23.0,AGT_036,1.0,2025-11-29,3,0
TKT_01604,Operations,Onboarding,Medium,Escalated,2025-11-11,26.0,AGT_001,3.0,2025-12-07,7,0
TKT_01605,IT,Network,High,Escalated,2026-05-12,23.0,AGT_032,5.0,2026-06-04,3,0
TKT_01606,Facilities,Maintenance,Medium,Escalated,2024-12-18,,AGT_013,1.0,,7,0
TKT_01607,HR,Hardware,Medium,Resolved,2025-09-11,26.0,AGT_040,2.0,2025-10-07,7,0
TKT_01608,Operations,Software,Low,Open,2025-12-04,16.0,AGT_004,1.0,2025-12-20,14,0
TKT_01609,Facilities,Software,Medium,Resolved,2025-03-02,,AGT_003,2.0,,7,0
TKT_01610,HR,Software,Critical,Escalated,2024-08-14,9.0,AGT_020,3.0,2024-08-23,1,0
TKT_01611,IT,Hardware,Critical,Open,2026-05-02,23.0,AGT_040,,2026-05-25,1,0
TKT_01612,Finance,Network,Medium,Escalated,2026-01-17,13.0,AGT_028,5.0,2026-01-30,7,0
TKT_01613,Finance,Hardware,Medium,Resolved,2025-07-02,,AGT_015,2.0,,7,0
TKT_01614,Finance,Payroll,Low,Resolved,2025-05-12,16.0,AGT_003,5.0,2025-05-28,14,0
TKT_01615,Facilities,Payroll,High,Escalated,2026-03-04,18.0,AGT_045,1.0,2026-03-22,3,0
TKT_01616,Facilities,Network,Low,Resolved,2024-09-16,30.0,AGT_038,,2024-10-16,14,0
TKT_01617,Facilities,Maintenance,Medium,Resolved,2024-10-16,14.0,AGT_025,2.0,2024-10-30,7,0
TKT_01618,Operations,Network,Medium,Resolved,2025-05-01,26.0,AGT_027,2.0,2025-05-27,7,0
TKT_01619,Operations,Payroll,Low,Resolved,2026-03-17,23.0,AGT_026,4.0,2026-04-09,14,0
TKT_01620,Facilities,Hardware,High,Escalated,2025-12-05,18.0,AGT_029,,2025-12-23,3,0
TKT_01621,Facilities,Payroll,Critical,Resolved,2025-12-07,30.0,AGT_049,2.0,2026-01-06,1,0
TKT_01622,Operations,Network,High,Open,2024-10-21,,AGT_028,2.0,,3,0
TKT_01623,HR,Onboarding,High,Resolved,2025-05-02,22.0,AGT_012,3.0,2025-05-24,3,0
TKT_01624,Operations,Payroll,Low,Resolved,2025-12-27,6.0,AGT_037,,2026-01-02,14,1
TKT_01625,HR,Network,Low,Open,2025-09-07,2.0,AGT_025,3.0,2025-09-09,14,1
TKT_01626,Operations,Payroll,Medium,Resolved,2024-06-02,21.0,AGT_003,5.0,2024-06-23,7,0
TKT_01627,Operations,Software,High,Open,2025-11-30,13.0,AGT_041,,2025-12-13,3,0
TKT_01628,Operations,Access,Low,Resolved,2026-01-20,11.0,AGT_011,1.0,2026-01-31,14,1
TKT_01629,Finance,Software,Critical,Open,2024-09-18,14.0,AGT_046,,2024-10-02,1,0
TKT_01630,Operations,Software,Critical,Resolved,2025-09-06,,AGT_039,2.0,,1,0
TKT_01631,HR,Software,Critical,Resolved,2025-03-01,,AGT_028,,,1,0
TKT_01632,IT,Software,Critical,Resolved,2026-05-13,24.0,AGT_042,5.0,2026-06-06,1,0
TKT_01633,HR,Network,Low,Resolved,2025-07-25,19.0,AGT_020,3.0,2025-08-13,14,0
TKT_01634,Finance,Payroll,Critical,Resolved,2026-03-22,8.0,AGT_040,1.0,2026-03-30,1,0
TKT_01635,Facilities,Hardware,Critical,Open,2024-10-21,13.0,AGT_039,1.0,2024-11-03,1,0
TKT_01636,HR,Maintenance,Medium,Resolved,2025-12-06,22.0,AGT_005,,2025-12-28,7,0
TKT_01637,Finance,Access,High,Escalated,2025-06-24,17.0,AGT_041,5.0,2025-07-11,3,0
TKT_01638,Finance,Maintenance,Critical,Resolved,2026-04-09,,AGT_003,4.0,,1,0
TKT_01639,HR,Software,Critical,Escalated,2025-02-28,16.0,AGT_017,,2025-03-16,1,0
TKT_01640,IT,Hardware,Critical,Resolved,2024-09-14,,AGT_046,3.0,,1,0
TKT_01641,Facilities,Onboarding,Low,Resolved,2026-05-16,3.0,AGT_032,1.0,2026-05-19,14,1
TKT_01642,HR,Software,High,Resolved,2024-12-12,,AGT_008,3.0,,3,0
TKT_01643,HR,Payroll,Critical,Escalated,2026-03-04,5.0,AGT_027,4.0,2026-03-09,1,0
TKT_01644,Facilities,Onboarding,Medium,Resolved,2025-08-16,11.0,AGT_020,5.0,2025-08-27,7,0
TKT_01645,IT,Network,Medium,Escalated,2026-02-24,7.0,AGT_039,1.0,2026-03-03,7,1
TKT_01646,HR,Maintenance,High,Resolved,2025-04-24,12.0,AGT_021,2.0,2025-05-06,3,0
TKT_01647,HR,Network,Low,Open,2025-12-31,15.0,AGT_017,,2026-01-15,14,0
TKT_01648,IT,Access,Low,Open,2025-08-11,15.0,AGT_021,,2025-08-26,14,0
TKT_01649,HR,Network,Medium,Escalated,2025-08-20,10.0,AGT_041,,2025-08-30,7,0
TKT_01650,HR,Maintenance,High,Resolved,2025-02-20,,AGT_033,,,3,0
TKT_01651,Facilities,Access,Medium,Resolved,2026-03-22,1.0,AGT_017,,2026-03-23,7,1
TKT_01652,HR,Payroll,High,Open,2025-11-02,21.0,AGT_047,2.0,2025-11-23,3,0
TKT_01653,IT,Software,Medium,Resolved,2025-03-27,,AGT_020,,,7,0
TKT_01654,Finance,Payroll,Critical,Resolved,2024-08-04,30.0,AGT_027,,2024-09-03,1,0
TKT_01655,Facilities,Hardware,Critical,Open,2025-09-21,8.0,AGT_023,,2025-09-29,1,0
TKT_01656,IT,Hardware,Medium,Resolved,2025-10-03,18.0,AGT_030,4.0,2025-10-21,7,0
TKT_01657,IT,Access,Medium,Resolved,2024-10-11,,AGT_030,,,7,0
TKT_01658,Operations,Onboarding,Low,Resolved,2025-12-16,15.0,AGT_046,3.0,2025-12-31,14,0
TKT_01659,IT,Software,High,Resolved,2024-11-13,13.0,AGT_008,4.0,2024-11-26,3,0
TKT_01660,IT,Maintenance,High,Resolved,2026-04-28,6.0,AGT_016,,2026-05-04,3,0
TKT_01661,Facilities,Access,Critical,Escalated,2025-09-26,14.0,AGT_045,1.0,2025-10-10,1,0
TKT_01662,HR,Software,Medium,Resolved,2025-12-16,24.0,AGT_041,1.0,2026-01-09,7,0
TKT_01663,Operations,Hardware,Critical,Resolved,2025-03-24,7.0,AGT_029,3.0,2025-03-31,1,0
TKT_01664,Finance,Hardware,High,Open,2026-01-04,14.0,AGT_008,4.0,2026-01-18,3,0
TKT_01665,Operations,Hardware,Medium,Escalated,2024-08-22,23.0,AGT_023,5.0,2024-09-14,7,0
TKT_01666,HR,Network,Critical,Resolved,2026-05-10,9.0,AGT_013,,2026-05-19,1,0
TKT_01667,HR,Software,Medium,Resolved,2026-04-02,26.0,AGT_017,3.0,2026-04-28,7,0
TKT_01668,Facilities,Payroll,High,Resolved,2025-05-31,19.0,AGT_011,2.0,2025-06-19,3,0
TKT_01669,Operations,Onboarding,High,Escalated,2024-08-12,,AGT_030,2.0,,3,0
TKT_01670,Finance,Access,High,Escalated,2025-10-16,6.0,AGT_033,4.0,2025-10-22,3,0
TKT_01671,IT,Onboarding,Low,Resolved,2024-11-28,7.0,AGT_048,2.0,2024-12-05,14,1
TKT_01672,Facilities,Software,Medium,Resolved,2025-11-08,9.0,AGT_038,3.0,2025-11-17,7,0
TKT_01673,HR,Maintenance,High,Resolved,2025-03-11,16.0,AGT_014,3.0,2025-03-27,3,0
TKT_01674,Operations,Onboarding,High,Open,2024-09-27,21.0,AGT_041,,2024-10-18,3,0
TKT_01675,Operations,Maintenance,High,Resolved,2025-01-12,13.0,AGT_012,,2025-01-25,3,0
TKT_01676,Facilities,Maintenance,Critical,Resolved,2025-08-15,19.0,AGT_034,2.0,2025-09-03,1,0
TKT_01677,IT,Network,High,Escalated,2025-09-13,,AGT_030,4.0,,3,0
TKT_01678,Operations,Software,Critical,Open,2025-12-07,15.0,AGT_050,,2025-12-22,1,0
TKT_01679,HR,Onboarding,High,Escalated,2025-05-27,27.0,AGT_014,3.0,2025-06-23,3,0
TKT_01680,HR,Software,Medium,Escalated,2025-04-24,26.0,AGT_010,3.0,2025-05-20,7,0
TKT_01681,Finance,Network,Low,Escalated,2025-04-09,20.0,AGT_050,5.0,2025-04-29,14,0
TKT_01682,Operations,Network,Critical,Open,2026-03-26,22.0,AGT_012,5.0,2026-04-17,1,0
TKT_01683,Operations,Hardware,Low,Open,2024-08-13,,AGT_030,,,14,0
TKT_01684,Finance,Software,Critical,Resolved,2025-09-17,,AGT_050,4.0,,1,0
TKT_01685,Finance,Software,Medium,Resolved,2024-12-19,6.0,AGT_025,2.0,2024-12-25,7,1
TKT_01686,Finance,Access,Low,Resolved,2025-12-24,5.0,AGT_028,4.0,2025-12-29,14,1
TKT_01687,Facilities,Payroll,Low,Resolved,2026-03-01,14.0,AGT_021,2.0,2026-03-15,14,1
TKT_01688,Finance,Access,Medium,Resolved,2025-01-24,19.0,AGT_017,2.0,2025-02-12,7,0
TKT_01689,Operations,Maintenance,Low,Resolved,2025-10-08,6.0,AGT_049,2.0,2025-10-14,14,1
TKT_01690,HR,Network,Low,Resolved,2025-06-08,18.0,AGT_047,2.0,2025-06-26,14,0
TKT_01691,Operations,Network,Medium,Resolved,2026-04-13,21.0,AGT_035,,2026-05-04,7,0
TKT_01692,HR,Maintenance,Critical,Resolved,2025-02-04,6.0,AGT_041,1.0,2025-02-10,1,0
TKT_01693,Facilities,Onboarding,Medium,Resolved,2025-07-02,16.0,AGT_019,1.0,2025-07-18,7,0
TKT_01694,IT,Payroll,Critical,Resolved,2024-08-22,6.0,AGT_009,3.0,2024-08-28,1,0
TKT_01695,Finance,Payroll,Critical,Escalated,2025-07-07,15.0,AGT_032,1.0,2025-07-22,1,0
TKT_01696,HR,Maintenance,Medium,Escalated,2025-03-16,28.0,AGT_020,,2025-04-13,7,0
TKT_01697,Facilities,Software,Medium,Resolved,2025-11-06,1.0,AGT_050,5.0,2025-11-07,7,1
TKT_01698,IT,Software,High,Resolved,2026-03-15,7.0,AGT_039,4.0,2026-03-22,3,0
TKT_01699,Facilities,Payroll,Critical,Escalated,2025-02-12,18.0,AGT_050,,2025-03-02,1,0
TKT_01700,Operations,Onboarding,Critical,Open,2025-07-02,16.0,AGT_019,,2025-07-18,1,0
TKT_01701,Operations,Maintenance,Medium,Resolved,2025-12-05,16.0,AGT_028,,2025-12-21,7,0
TKT_01702,Facilities,Network,Medium,Resolved,2026-03-16,27.0,AGT_045,3.0,2026-04-12,7,0
TKT_01703,HR,Access,Medium,Resolved,2024-10-01,6.0,AGT_020,4.0,2024-10-07,7,1
TKT_01704,IT,Hardware,Medium,Resolved,2026-02-19,,AGT_022,,,7,0
TKT_01705,Operations,Payroll,High,Escalated,2025-08-19,,AGT_041,,,3,0
TKT_01706,IT,Network,Critical,Resolved,2026-05-25,10.0,AGT_018,,2026-06-04,1,0
TKT_01707,Facilities,Maintenance,High,Open,2026-05-25,,AGT_042,,,3,0
TKT_01708,HR,Software,Medium,Resolved,2025-09-20,10.0,AGT_004,2.0,2025-09-30,7,0
TKT_01709,Operations,Onboarding,Low,Resolved,2025-12-21,,AGT_013,2.0,,14,0
TKT_01710,IT,Network,Critical,Resolved,2025-12-24,24.0,AGT_047,,2026-01-17,1,0
TKT_01711,Operations,Payroll,Critical,Resolved,2025-09-20,16.0,AGT_002,,2025-10-06,1,0
TKT_01712,HR,Payroll,Low,Resolved,2024-09-03,4.0,AGT_047,,2024-09-07,14,1
TKT_01713,IT,Access,Low,Resolved,2026-01-20,9.0,AGT_002,,2026-01-29,14,1
TKT_01714,Operations,Maintenance,Low,Escalated,2025-10-07,27.0,AGT_010,5.0,2025-11-03,14,0
TKT_01715,HR,Hardware,Low,Open,2024-06-13,18.0,AGT_042,3.0,2024-07-01,14,0
